study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB4336	SAMEA2154992	Stool sample from danish	MetaHIT-MH0116	ERR321382	PAIRED	1496771	97640814;99104875	101548557;103025167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321382/ERR321382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321382/ERR321382_2.fastq.gz
PRJEB4336	SAMEA2154992	Stool sample from danish	MetaHIT-MH0116	ERR321383	PAIRED	1512326	98337135;99918005	102243614;103839865	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321383/ERR321383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321383/ERR321383_2.fastq.gz
PRJEB4336	SAMEA2154992	Stool sample from danish	MetaHIT-MH0116	ERR321384	PAIRED	3510425	235396453;246825523	246431525;257730707	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321384/ERR321384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321384/ERR321384_2.fastq.gz
PRJEB4336	SAMEA2154992	Stool sample from danish	MetaHIT-MH0116	ERR321385	PAIRED	3677971	251350836;259150762	262587227;269820921	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321385/ERR321385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321385/ERR321385_2.fastq.gz
PRJEB4336	SAMEA2160045	Stool sample from danish	MetaHIT-MH0117	ERR321386	PAIRED	20249298	1325528984;1420748172	1381519807;1470537550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321386/ERR321386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321386/ERR321386_2.fastq.gz
PRJEB4336	SAMEA2160045	Stool sample from danish	MetaHIT-MH0117	ERR321387	PAIRED	3132666	156212522;161268936	165894199;170833133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321387/ERR321387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321387/ERR321387_2.fastq.gz
PRJEB4336	SAMEA2160045	Stool sample from danish	MetaHIT-MH0117	ERR321388	PAIRED	3131346	162229736;172313539	171849051;181796303	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321388/ERR321388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321388/ERR321388_2.fastq.gz
PRJEB4336	SAMEA2160045	Stool sample from danish	MetaHIT-MH0117	ERR321389	PAIRED	3172974	164374148;174480937	174116783;184080546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321389/ERR321389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321389/ERR321389_2.fastq.gz
PRJEB4336	SAMEA2142846	Stool sample from danish	MetaHIT-MH0118	ERR321390	PAIRED	19868466	1282581197;1376144367	1342165509;1428179369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321390/ERR321390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321390/ERR321390_2.fastq.gz
PRJEB4336	SAMEA2142846	Stool sample from danish	MetaHIT-MH0118	ERR321391	PAIRED	4475663	218240292;227104468	232030715;240722756	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321391/ERR321391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321391/ERR321391_2.fastq.gz
PRJEB4336	SAMEA2142846	Stool sample from danish	MetaHIT-MH0118	ERR321392	PAIRED	5301421	257200263;267575536	273684027;283837896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321392/ERR321392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321392/ERR321392_2.fastq.gz
PRJEB4336	SAMEA2154516	Stool sample from danish	MetaHIT-MH0119	ERR321393	PAIRED	31681595	2285949721;2284411237	2379459412;2377497306	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321393/ERR321393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321393/ERR321393_2.fastq.gz
PRJEB4336	SAMEA2156362	Stool sample from danish	MetaHIT-MH0120	ERR321394	PAIRED	20007131	1308229370;1391989318	1361163664;1435261816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321394/ERR321394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321394/ERR321394_2.fastq.gz
PRJEB4336	SAMEA2156362	Stool sample from danish	MetaHIT-MH0120	ERR321395	PAIRED	3257084	158173509;164395146	168193389;174282556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321395/ERR321395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321395/ERR321395_2.fastq.gz
PRJEB4336	SAMEA2156362	Stool sample from danish	MetaHIT-MH0120	ERR321396	PAIRED	3305365	170540525;181500954	180708370;191531314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321396/ERR321396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321396/ERR321396_2.fastq.gz
PRJEB4336	SAMEA2156362	Stool sample from danish	MetaHIT-MH0120	ERR321397	PAIRED	3407781	177168450;186487204	187655327;196830619	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321397/ERR321397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321397/ERR321397_2.fastq.gz
PRJEB4336	SAMEA2148265	Stool sample from danish	MetaHIT-MH0121	ERR321398	PAIRED	29697354	1881435675;1899826431	1989260980;2004387350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321398/ERR321398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321398/ERR321398_2.fastq.gz
PRJEB4336	SAMEA2153010	Stool sample from danish	MetaHIT-MH0122	ERR321399	PAIRED	13793600	915267736;954465803	955915992;989410149	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321399/ERR321399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321399/ERR321399_2.fastq.gz
PRJEB4336	SAMEA2153010	Stool sample from danish	MetaHIT-MH0122	ERR321400	PAIRED	4139629	206832445;212481932	219596395;225095783	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321400/ERR321400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321400/ERR321400_2.fastq.gz
PRJEB4336	SAMEA2153010	Stool sample from danish	MetaHIT-MH0122	ERR321401	PAIRED	4324041	209618387;220252553	222709253;233229527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321401/ERR321401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321401/ERR321401_2.fastq.gz
PRJEB4336	SAMEA2153010	Stool sample from danish	MetaHIT-MH0122	ERR321402	PAIRED	4246951	210182052;223375792	223013528;236075520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321402/ERR321402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321402/ERR321402_2.fastq.gz
PRJEB4336	SAMEA2153010	Stool sample from danish	MetaHIT-MH0122	ERR321403	PAIRED	4141465	198222514;206630043	211059970;219292759	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321403/ERR321403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321403/ERR321403_2.fastq.gz
PRJEB4336	SAMEA2158454	Stool sample from danish	MetaHIT-MH0123	ERR321404	PAIRED	14911261	992603430;1024374347	1038489473;1064358643	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321404/ERR321404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321404/ERR321404_2.fastq.gz
PRJEB4336	SAMEA2158454	Stool sample from danish	MetaHIT-MH0123	ERR321405	PAIRED	4612957	230191213;236721892	244472403;250842833	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321405/ERR321405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321405/ERR321405_2.fastq.gz
PRJEB4336	SAMEA2158454	Stool sample from danish	MetaHIT-MH0123	ERR321406	PAIRED	4812295	232911655;245042463	247490934;259488220	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321406/ERR321406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321406/ERR321406_2.fastq.gz
PRJEB4336	SAMEA2158454	Stool sample from danish	MetaHIT-MH0123	ERR321407	PAIRED	4718090	233150437;247948106	247415876;262064620	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321407/ERR321407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321407/ERR321407_2.fastq.gz
PRJEB4336	SAMEA2158100	Stool sample from danish	MetaHIT-MH0124	ERR321408	PAIRED	12322172	806352901;837149956	844012092;870190076	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321408/ERR321408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321408/ERR321408_2.fastq.gz
PRJEB4336	SAMEA2158100	Stool sample from danish	MetaHIT-MH0124	ERR321409	PAIRED	3539585	171828468;181573988	182512573;192153038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321409/ERR321409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321409/ERR321409_2.fastq.gz
PRJEB4336	SAMEA2158100	Stool sample from danish	MetaHIT-MH0124	ERR321410	PAIRED	3773500	189437840;206853739	200203159;217449554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321410/ERR321410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321410/ERR321410_2.fastq.gz
PRJEB4336	SAMEA2158100	Stool sample from danish	MetaHIT-MH0124	ERR321411	PAIRED	3629934	185891564;197115556	196265866;207327749	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321411/ERR321411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321411/ERR321411_2.fastq.gz
PRJEB4336	SAMEA2158100	Stool sample from danish	MetaHIT-MH0124	ERR321412	PAIRED	4486518	215542741;226314383	229489062;240072731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321412/ERR321412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321412/ERR321412_2.fastq.gz
PRJEB4336	SAMEA2147070	Stool sample from danish	MetaHIT-MH0125	ERR321413	PAIRED	16383716	1098580239;1113873723	1148141270;1159973622	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321413/ERR321413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321413/ERR321413_2.fastq.gz
PRJEB4336	SAMEA2147070	Stool sample from danish	MetaHIT-MH0125	ERR321414	PAIRED	4490785	225015962;230975819	238821748;244619259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321414/ERR321414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321414/ERR321414_2.fastq.gz
PRJEB4336	SAMEA2147070	Stool sample from danish	MetaHIT-MH0125	ERR321415	PAIRED	4692954	228884583;240384987	242777928;254153447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321415/ERR321415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321415/ERR321415_2.fastq.gz
PRJEB4336	SAMEA2147070	Stool sample from danish	MetaHIT-MH0125	ERR321416	PAIRED	4611890	229334509;243415050	242960804;256902691	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321416/ERR321416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321416/ERR321416_2.fastq.gz
PRJEB4336	SAMEA2152065	Stool sample from danish	MetaHIT-MH0126	ERR321417	PAIRED	16030090	1060324277;1108136798	1102261765;1144566465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321417/ERR321417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321417/ERR321417_2.fastq.gz
PRJEB4336	SAMEA2152065	Stool sample from danish	MetaHIT-MH0126	ERR321418	PAIRED	3937824	193226876;203048894	205104583;214812169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321418/ERR321418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321418/ERR321418_2.fastq.gz
PRJEB4336	SAMEA2152065	Stool sample from danish	MetaHIT-MH0126	ERR321419	PAIRED	4283572	215978992;233454869	229129275;246409420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321419/ERR321419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321419/ERR321419_2.fastq.gz
PRJEB4336	SAMEA2152065	Stool sample from danish	MetaHIT-MH0126	ERR321420	PAIRED	4138269	212500008;223793851	225188592;236292476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321420/ERR321420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321420/ERR321420_2.fastq.gz
PRJEB4336	SAMEA2162259	Stool sample from danish	MetaHIT-MH0127	ERR321421	PAIRED	15948245	1048802417;1105610481	1094373872;1145119221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321421/ERR321421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321421/ERR321421_2.fastq.gz
PRJEB4336	SAMEA2162259	Stool sample from danish	MetaHIT-MH0127	ERR321422	PAIRED	3486140	171098404;176949836	181806541;187523719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321422/ERR321422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321422/ERR321422_2.fastq.gz
PRJEB4336	SAMEA2162259	Stool sample from danish	MetaHIT-MH0127	ERR321423	PAIRED	3433248	175057531;186070238	185534238;196415369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321423/ERR321423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321423/ERR321423_2.fastq.gz
PRJEB4336	SAMEA2162259	Stool sample from danish	MetaHIT-MH0127	ERR321424	PAIRED	3470569	177093321;188078401	187676085;198523828	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321424/ERR321424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321424/ERR321424_2.fastq.gz
PRJEB4336	SAMEA2163351	Stool sample from danish	MetaHIT-MH0128	ERR321425	PAIRED	15593363	1035193583;1091686386	1075572600;1123978603	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321425/ERR321425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321425/ERR321425_2.fastq.gz
PRJEB4336	SAMEA2163351	Stool sample from danish	MetaHIT-MH0128	ERR321426	PAIRED	4922985	245649453;252646441	260874174;267695595	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321426/ERR321426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321426/ERR321426_2.fastq.gz
PRJEB4336	SAMEA2163351	Stool sample from danish	MetaHIT-MH0128	ERR321427	PAIRED	5099984	246707995;259722411	262160103;275039866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321427/ERR321427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321427/ERR321427_2.fastq.gz
PRJEB4336	SAMEA2163351	Stool sample from danish	MetaHIT-MH0128	ERR321428	PAIRED	4993573	246709308;262568525	261802351;277513390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321428/ERR321428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321428/ERR321428_2.fastq.gz
PRJEB4336	SAMEA2160437	Stool sample from danish	MetaHIT-MH0129	ERR321429	PAIRED	18099633	1207801073;1281774076	1254939406;1325895767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321429/ERR321429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321429/ERR321429_2.fastq.gz
PRJEB4336	SAMEA2160437	Stool sample from danish	MetaHIT-MH0129	ERR321430	PAIRED	3169904	157985164;163609658	167729040;173233453	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321430/ERR321430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321430/ERR321430_2.fastq.gz
PRJEB4336	SAMEA2160437	Stool sample from danish	MetaHIT-MH0129	ERR321431	PAIRED	3114199	161467596;172332594	171035633;181767160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321431/ERR321431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321431/ERR321431_2.fastq.gz
PRJEB4336	SAMEA2160437	Stool sample from danish	MetaHIT-MH0129	ERR321432	PAIRED	3149501	163291557;174113425	172965222;183646130	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321432/ERR321432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321432/ERR321432_2.fastq.gz
PRJEB4336	SAMEA2144578	Stool sample from danish	MetaHIT-MH0130	ERR321433	PAIRED	18487130	1240635902;1327754836	1291468143;1374192544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321433/ERR321433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321433/ERR321433_2.fastq.gz
PRJEB4336	SAMEA2144578	Stool sample from danish	MetaHIT-MH0130	ERR321434	PAIRED	3653017	175722839;184278974	186723510;195180731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321434/ERR321434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321434/ERR321434_2.fastq.gz
PRJEB4336	SAMEA2144578	Stool sample from danish	MetaHIT-MH0130	ERR321435	PAIRED	3992714	198268377;214021077	210341981;225919108	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321435/ERR321435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321435/ERR321435_2.fastq.gz
PRJEB4336	SAMEA2144578	Stool sample from danish	MetaHIT-MH0130	ERR321436	PAIRED	3856494	195543437;205108486	207188895;216580923	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321436/ERR321436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321436/ERR321436_2.fastq.gz
PRJEB4336	SAMEA2159102	Stool sample from danish	MetaHIT-MH0131	ERR321437	PAIRED	30580215	2222733196;2223066407	2312081066;2311908738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321437/ERR321437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321437/ERR321437_2.fastq.gz
PRJEB4336	SAMEA2154452	Stool sample from danish	MetaHIT-MH0132	ERR321438	PAIRED	18547060	1217924991;1286912482	1269637593;1336083745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321438/ERR321438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321438/ERR321438_2.fastq.gz
PRJEB4336	SAMEA2154452	Stool sample from danish	MetaHIT-MH0132	ERR321439	PAIRED	3879217	193113703;199326147	205051617;211115621	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321439/ERR321439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321439/ERR321439_2.fastq.gz
PRJEB4336	SAMEA2154452	Stool sample from danish	MetaHIT-MH0132	ERR321440	PAIRED	3764578	194563751;206326050	206131229;217731291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321440/ERR321440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321440/ERR321440_2.fastq.gz
PRJEB4336	SAMEA2154452	Stool sample from danish	MetaHIT-MH0132	ERR321441	PAIRED	3799022	196345218;208027439	208014289;219523401	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321441/ERR321441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321441/ERR321441_2.fastq.gz
PRJEB4336	SAMEA2142848	Stool sample from danish	MetaHIT-MH0133	ERR321442	PAIRED	18330287	1206125070;1305656855	1259323295;1355882163	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321442/ERR321442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321442/ERR321442_2.fastq.gz
PRJEB4336	SAMEA2142848	Stool sample from danish	MetaHIT-MH0133	ERR321443	PAIRED	3794050	187217265;193636952	198884148;205155018	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321443/ERR321443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321443/ERR321443_2.fastq.gz
PRJEB4336	SAMEA2142848	Stool sample from danish	MetaHIT-MH0133	ERR321444	PAIRED	3720900	190809768;203087916	202234358;214361970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321444/ERR321444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321444/ERR321444_2.fastq.gz
PRJEB4336	SAMEA2142848	Stool sample from danish	MetaHIT-MH0133	ERR321445	PAIRED	3756877	192768703;204853992	204301221;216224928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321445/ERR321445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321445/ERR321445_2.fastq.gz
PRJEB4336	SAMEA2144525	Stool sample from danish	MetaHIT-MH0134	ERR321446	PAIRED	18630847	1211591671;1327225287	1267606293;1379919282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321446/ERR321446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321446/ERR321446_2.fastq.gz
PRJEB4336	SAMEA2144525	Stool sample from danish	MetaHIT-MH0134	ERR321447	PAIRED	3148119	151355421;156964942	161029764;166510992	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321447/ERR321447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321447/ERR321447_2.fastq.gz
PRJEB4336	SAMEA2144525	Stool sample from danish	MetaHIT-MH0134	ERR321448	PAIRED	3193015	163319229;173230079	173121595;182906966	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321448/ERR321448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321448/ERR321448_2.fastq.gz
PRJEB4336	SAMEA2144525	Stool sample from danish	MetaHIT-MH0134	ERR321449	PAIRED	3294826	169954765;178170960	180076573;188165603	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321449/ERR321449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321449/ERR321449_2.fastq.gz
PRJEB4336	SAMEA2158521	Stool sample from danish	MetaHIT-MH0135	ERR321450	PAIRED	18551125	1210553918;1318200296	1265724223;1370118693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321450/ERR321450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321450/ERR321450_2.fastq.gz
PRJEB4336	SAMEA2158521	Stool sample from danish	MetaHIT-MH0135	ERR321451	PAIRED	2914615	143092418;148170484	152090211;157050501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321451/ERR321451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321451/ERR321451_2.fastq.gz
PRJEB4336	SAMEA2158521	Stool sample from danish	MetaHIT-MH0135	ERR321452	PAIRED	3011671	156434998;165408499	165725529;174576980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321452/ERR321452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321452/ERR321452_2.fastq.gz
PRJEB4336	SAMEA2158521	Stool sample from danish	MetaHIT-MH0135	ERR321453	PAIRED	3093090	161957789;169469967	171499500;178885738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321453/ERR321453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321453/ERR321453_2.fastq.gz
PRJEB4336	SAMEA2155636	Stool sample from danish	MetaHIT-MH0136	ERR321454	PAIRED	17290734	1157045548;1228632751	1205382728;1272394517	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321454/ERR321454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321454/ERR321454_2.fastq.gz
PRJEB4336	SAMEA2155636	Stool sample from danish	MetaHIT-MH0136	ERR321455	PAIRED	3769695	185201618;194487449	196615935;205792171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321455/ERR321455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321455/ERR321455_2.fastq.gz
PRJEB4336	SAMEA2155636	Stool sample from danish	MetaHIT-MH0136	ERR321456	PAIRED	4103548	207275596;223700185	219899484;236142771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321456/ERR321456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321456/ERR321456_2.fastq.gz
PRJEB4336	SAMEA2155636	Stool sample from danish	MetaHIT-MH0136	ERR321457	PAIRED	3956301	203694973;214091363	215840612;226061944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321457/ERR321457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321457/ERR321457_2.fastq.gz
PRJEB4336	SAMEA2162200	Stool sample from danish	MetaHIT-MH0137	ERR321458	PAIRED	13040562	869253812;877863999	903820534;911855373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321458/ERR321458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321458/ERR321458_2.fastq.gz
PRJEB4336	SAMEA2162200	Stool sample from danish	MetaHIT-MH0137	ERR321459	PAIRED	4452201	222047622;228787802	235710668;242283426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321459/ERR321459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321459/ERR321459_2.fastq.gz
PRJEB4336	SAMEA2162200	Stool sample from danish	MetaHIT-MH0137	ERR321460	PAIRED	4540382	219585385;231824817	233180016;245296919	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321460/ERR321460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321460/ERR321460_2.fastq.gz
PRJEB4336	SAMEA2162200	Stool sample from danish	MetaHIT-MH0137	ERR321461	PAIRED	4424249	218649118;233418620	231834887;246460633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321461/ERR321461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321461/ERR321461_2.fastq.gz
