study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB5224	SAMEA2338684	Stool sample from danish	MH0354	ERR414582	SINGLE	3346902	228404117	237090347	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414582/ERR414582.fastq.gz
PRJEB5224	SAMEA2338685	Stool sample from danish	MH0355	ERR414583	SINGLE	1484927	106995504	110373301	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414583/ERR414583.fastq.gz
PRJEB5224	SAMEA2338686	Stool sample from danish	MH0356	ERR414584	SINGLE	3457046	239168842	248160363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414584/ERR414584.fastq.gz
PRJEB5224	SAMEA2338687	Stool sample from danish	MH0357	ERR414585	SINGLE	879802	65414058	67282259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414585/ERR414585.fastq.gz
PRJEB5224	SAMEA2338688	Stool sample from danish	MH0358	ERR414586	SINGLE	980403	71703353	73857563	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414586/ERR414586.fastq.gz
PRJEB5224	SAMEA2338689	Stool sample from danish	MH0359	ERR414587	SINGLE	818546	60919024	62678872	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414587/ERR414587.fastq.gz
PRJEB5224	SAMEA2338690	Stool sample from danish	MH0360	ERR414588	SINGLE	1083195	80642576	83082763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414588/ERR414588.fastq.gz
PRJEB5224	SAMEA2338691	Stool sample from danish	MH0361	ERR414589	SINGLE	1130280	83899871	86414537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414589/ERR414589.fastq.gz
PRJEB5224	SAMEA2338692	Stool sample from danish	MH0362	ERR414590	SINGLE	1418005	101870498	104985461	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414590/ERR414590.fastq.gz
PRJEB5224	SAMEA2338693	Stool sample from danish	MH0363	ERR414591	SINGLE	1415085	104303990	107480653	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414591/ERR414591.fastq.gz
PRJEB5224	SAMEA2338694	Stool sample from danish	MH0364	ERR414592	SINGLE	1407495	104446053	107615507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414592/ERR414592.fastq.gz
PRJEB5224	SAMEA2338695	Stool sample from danish	MH0365	ERR414593	SINGLE	664055	50028524	51224777	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414593/ERR414593.fastq.gz
PRJEB5224	SAMEA2338696	Stool sample from danish	MH0366	ERR414594	SINGLE	1353819	100970484	103992742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414594/ERR414594.fastq.gz
PRJEB5224	SAMEA2338697	Stool sample from danish	MH0367	ERR414595	SINGLE	1278669	92367878	95139819	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414595/ERR414595.fastq.gz
PRJEB5224	SAMEA2338698	Stool sample from danish	MH0368	ERR414596	SINGLE	1030461	75262594	77554046	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414596/ERR414596.fastq.gz
PRJEB5224	SAMEA2338699	Stool sample from danish	MH0369	ERR414597	SINGLE	1413889	104995995	108177973	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414597/ERR414597.fastq.gz
PRJEB5224	SAMEA2338700	Stool sample from danish	MH0370	ERR414598	SINGLE	1260145	91281536	94024283	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414598/ERR414598.fastq.gz
PRJEB5224	SAMEA2338701	Stool sample from danish	MH0371	ERR414599	SINGLE	1368302	98398361	101495583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414599/ERR414599.fastq.gz
PRJEB5224	SAMEA2338702	Stool sample from danish	MH0372	ERR414600	SINGLE	1184212	84529263	87119166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414600/ERR414600.fastq.gz
PRJEB5224	SAMEA2338703	Stool sample from danish	MH0373	ERR414601	SINGLE	1254071	89297369	92171115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414601/ERR414601.fastq.gz
PRJEB5224	SAMEA2338704	Stool sample from danish	MH0374	ERR414602	SINGLE	898207	65013625	66914886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414602/ERR414602.fastq.gz
PRJEB5224	SAMEA2338705	Stool sample from danish	MH0375	ERR414603	SINGLE	1819361	130708036	135095066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414603/ERR414603.fastq.gz
PRJEB5224	SAMEA2338706	Stool sample from danish	MH0376	ERR414604	SINGLE	882925	62337950	64344886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414604/ERR414604.fastq.gz
PRJEB5224	SAMEA2338706	Stool sample from danish	MH0376	ERR414605	SINGLE	174832	13397743	13719148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414605/ERR414605.fastq.gz
PRJEB5224	SAMEA2338707	Stool sample from danish	MH0377	ERR414606	SINGLE	1296441	93546106	96515294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414606/ERR414606.fastq.gz
PRJEB5224	SAMEA2338708	Stool sample from danish	MH0378	ERR414607	SINGLE	1202495	88359114	91054959	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414607/ERR414607.fastq.gz
PRJEB5224	SAMEA2338709	Stool sample from danish	MH0379	ERR414608	SINGLE	1025941	74900380	77169793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414608/ERR414608.fastq.gz
PRJEB5224	SAMEA2338710	Stool sample from danish	MH0381	ERR414609	SINGLE	1171837	85219687	88087739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414609/ERR414609.fastq.gz
PRJEB5224	SAMEA2338710	Stool sample from danish	MH0381	ERR414610	SINGLE	367485	27742723	28568384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414610/ERR414610.fastq.gz
PRJEB5224	SAMEA2338711	Stool sample from danish	MH0382	ERR414611	SINGLE	1531817	112254917	115776152	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414611/ERR414611.fastq.gz
PRJEB5224	SAMEA2338712	Stool sample from danish	MH0383	ERR414612	SINGLE	1387446	101042057	104267564	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414612/ERR414612.fastq.gz
PRJEB5224	SAMEA2338713	Stool sample from danish	MH0384	ERR414613	SINGLE	1220147	89994480	92734726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414613/ERR414613.fastq.gz
PRJEB5224	SAMEA2338714	Stool sample from danish	MH0385	ERR414614	SINGLE	1129069	83560234	86081848	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414614/ERR414614.fastq.gz
PRJEB5224	SAMEA2338715	Stool sample from danish	MH0386	ERR414615	SINGLE	1126094	81603920	84146314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414615/ERR414615.fastq.gz
PRJEB5224	SAMEA2338716	Stool sample from danish	MH0387	ERR414616	SINGLE	759701	57330401	59034726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414616/ERR414616.fastq.gz
PRJEB5224	SAMEA2338717	Stool sample from danish	MH0388	ERR414617	SINGLE	1118605	83139325	85663459	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414617/ERR414617.fastq.gz
PRJEB5224	SAMEA2338718	Stool sample from danish	MH0389	ERR414618	SINGLE	1299882	93993647	96952066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414618/ERR414618.fastq.gz
PRJEB5224	SAMEA2338719	Stool sample from danish	MH0390	ERR414619	SINGLE	1067258	77445465	79834347	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414619/ERR414619.fastq.gz
PRJEB5224	SAMEA2338720	Stool sample from danish	MH0391	ERR414620	SINGLE	801189	57878167	59644659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414620/ERR414620.fastq.gz
PRJEB5224	SAMEA2338721	Stool sample from danish	MH0392	ERR414621	SINGLE	1226696	88314307	91006135	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414621/ERR414621.fastq.gz
PRJEB5224	SAMEA2338722	Stool sample from danish	MH0393	ERR414622	SINGLE	1269106	92401650	95308918	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414622/ERR414622.fastq.gz
PRJEB5224	SAMEA2338723	Stool sample from danish	MH0394	ERR414623	SINGLE	1356922	97241252	100193642	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414623/ERR414623.fastq.gz
PRJEB5224	SAMEA2338724	Stool sample from danish	MH0395	ERR414624	SINGLE	1258860	91771536	94516984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414624/ERR414624.fastq.gz
PRJEB5224	SAMEA2338725	Stool sample from danish	MH0396	ERR414625	SINGLE	1465684	114020610	117049495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414625/ERR414625.fastq.gz
PRJEB5224	SAMEA2338726	Stool sample from danish	MH0397	ERR414626	SINGLE	1576465	112922438	116504960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414626/ERR414626.fastq.gz
PRJEB5224	SAMEA2338727	Stool sample from danish	MH0398	ERR414627	SINGLE	1323265	96117159	99128911	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414627/ERR414627.fastq.gz
PRJEB5224	SAMEA2338728	Stool sample from danish	MH0399	ERR414628	SINGLE	1255188	97801869	100250668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414628/ERR414628.fastq.gz
PRJEB5224	SAMEA2338729	Stool sample from danish	MH0400	ERR414629	SINGLE	1081972	79257302	81730285	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414629/ERR414629.fastq.gz
PRJEB5224	SAMEA2338730	Stool sample from danish	MH0401	ERR414630	SINGLE	1969551	141143589	145889632	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414630/ERR414630.fastq.gz
PRJEB5224	SAMEA2338730	Stool sample from danish	MH0401	ERR414631	SINGLE	132147	10125823	10350533	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414631/ERR414631.fastq.gz
PRJEB5224	SAMEA2338731	Stool sample from danish	MH0402	ERR414632	SINGLE	1294192	96498022	99362575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414632/ERR414632.fastq.gz
PRJEB5224	SAMEA2338732	Stool sample from spanish	O2.CD1-0	ERR414633	SINGLE	492693	39704808	40797843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414633/ERR414633.fastq.gz
PRJEB5224	SAMEA2338733	Stool sample from spanish	O2.CD1-0-PT	ERR414634	SINGLE	472809	38060847	39104735	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414634/ERR414634.fastq.gz
PRJEB5224	SAMEA2338734	Stool sample from spanish	O2.CD2-0	ERR414635	SINGLE	973989	77985864	80216830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414635/ERR414635.fastq.gz
PRJEB5224	SAMEA2338735	Stool sample from spanish	O2.CD2-0-PT	ERR414636	SINGLE	704436	56251590	57804768	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414636/ERR414636.fastq.gz
PRJEB5224	SAMEA2338736	Stool sample from spanish	O2.CD3-0-PT	ERR414637	SINGLE	1437712	113706286	117128193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414637/ERR414637.fastq.gz
PRJEB5224	SAMEA2338738	Stool sample from spanish	O2.UC11-1	ERR414638	SINGLE	657425	48378393	49876633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414638/ERR414638.fastq.gz
PRJEB5224	SAMEA2338737	Stool sample from spanish	O2.UC1-1	ERR414639	SINGLE	435515	33670396	34650891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414639/ERR414639.fastq.gz
PRJEB5224	SAMEA2338739	Stool sample from spanish	O2.UC12-1	ERR414640	SINGLE	756342	55188242	56938418	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414640/ERR414640.fastq.gz
PRJEB5224	SAMEA2338740	Stool sample from spanish	O2.UC13-1	ERR414641	SINGLE	1010073	71340485	73747539	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414641/ERR414641.fastq.gz
PRJEB5224	SAMEA2338741	Stool sample from spanish	O2.UC14-1	ERR414642	SINGLE	590613	42573221	43966891	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414642/ERR414642.fastq.gz
PRJEB5224	SAMEA2338742	Stool sample from spanish	O2.UC15-0	ERR414643	SINGLE	703455	52496973	53974034	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414643/ERR414643.fastq.gz
PRJEB5224	SAMEA2338743	Stool sample from spanish	O2.UC15-1	ERR414644	SINGLE	458559	33713610	34780665	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414644/ERR414644.fastq.gz
PRJEB5224	SAMEA2338744	Stool sample from spanish	O2.UC15-2	ERR414645	SINGLE	946654	70305615	72293071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414645/ERR414645.fastq.gz
PRJEB5224	SAMEA2338745	Stool sample from spanish	O2.UC16-1	ERR414646	SINGLE	774489	60078719	61780267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414646/ERR414646.fastq.gz
PRJEB5224	SAMEA2338746	Stool sample from spanish	O2.UC17-1	ERR414647	SINGLE	531942	38386627	39639433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414647/ERR414647.fastq.gz
PRJEB5224	SAMEA2338747	Stool sample from spanish	O2.UC18-1	ERR414648	SINGLE	861314	62965449	64971973	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414648/ERR414648.fastq.gz
PRJEB5224	SAMEA2338748	Stool sample from spanish	O2.UC19-1	ERR414649	SINGLE	507460	37341398	38499876	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414649/ERR414649.fastq.gz
PRJEB5224	SAMEA2338749	Stool sample from spanish	O2.UC20-1	ERR414650	SINGLE	618636	45502396	46913488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414650/ERR414650.fastq.gz
PRJEB5224	SAMEA2338751	Stool sample from spanish	O2.UC21-1	ERR414651	SINGLE	522863	39792776	41010733	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414651/ERR414651.fastq.gz
PRJEB5224	SAMEA2338750	Stool sample from spanish	O2.UC2-1	ERR414652	SINGLE	522823	39093787	40251717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414652/ERR414652.fastq.gz
PRJEB5224	SAMEA2338752	Stool sample from spanish	O2.UC22-1	ERR414653	SINGLE	489567	39873940	41002071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414653/ERR414653.fastq.gz
PRJEB5224	SAMEA2338753	Stool sample from spanish	O2.UC23-1	ERR414654	SINGLE	274072	22297186	22904498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414654/ERR414654.fastq.gz
PRJEB5224	SAMEA2338754	Stool sample from spanish	O2.UC24-1	ERR414655	SINGLE	472903	38588309	39692205	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414655/ERR414655.fastq.gz
PRJEB5224	SAMEA2338755	Stool sample from spanish	O2.UC26-1	ERR414656	SINGLE	506837	41379661	42566995	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414656/ERR414656.fastq.gz
PRJEB5224	SAMEA2338756	Stool sample from spanish	O2.UC27-1	ERR414657	SINGLE	431242	31572136	32562925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414657/ERR414657.fastq.gz
PRJEB5224	SAMEA2338757	Stool sample from spanish	O2.UC28-0	ERR414658	SINGLE	1395966	101416253	104422800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414658/ERR414658.fastq.gz
PRJEB5224	SAMEA2338758	Stool sample from spanish	O2.UC28-1	ERR414659	SINGLE	433358	32040421	33033869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414659/ERR414659.fastq.gz
PRJEB5224	SAMEA2338759	Stool sample from spanish	O2.UC28-2	ERR414660	SINGLE	1339814	97372539	100231076	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414660/ERR414660.fastq.gz
PRJEB5224	SAMEA2338760	Stool sample from spanish	O2.UC29-1	ERR414661	SINGLE	551504	40311088	41570976	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414661/ERR414661.fastq.gz
PRJEB5224	SAMEA2338761	Stool sample from spanish	O2.UC30-1	ERR414662	SINGLE	587038	42917347	44307490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414662/ERR414662.fastq.gz
PRJEB5224	SAMEA2338763	Stool sample from spanish	O2.UC31-1	ERR414663	SINGLE	573625	42013319	43321986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414663/ERR414663.fastq.gz
PRJEB5224	SAMEA2338762	Stool sample from spanish	O2.UC3-1	ERR414664	SINGLE	663525	49082507	50596957	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414664/ERR414664.fastq.gz
PRJEB5224	SAMEA2338764	Stool sample from spanish	O2.UC32-1	ERR414665	SINGLE	637297	46616922	48094540	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414665/ERR414665.fastq.gz
PRJEB5224	SAMEA2338765	Stool sample from spanish	O2.UC35-1	ERR414666	SINGLE	554188	40717783	41975854	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414666/ERR414666.fastq.gz
PRJEB5224	SAMEA2338766	Stool sample from spanish	O2.UC36-0	ERR414667	SINGLE	852511	59497864	61468443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414667/ERR414667.fastq.gz
PRJEB5224	SAMEA2338766	Stool sample from spanish	O2.UC36-0	ERR414668	SINGLE	644711	49327717	50714601	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414668/ERR414668.fastq.gz
PRJEB5224	SAMEA2338767	Stool sample from spanish	O2.UC36-1	ERR414669	SINGLE	550027	40564974	41826875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414669/ERR414669.fastq.gz
PRJEB5224	SAMEA2338768	Stool sample from spanish	O2.UC37-1	ERR414670	SINGLE	707415	57205736	58798686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414670/ERR414670.fastq.gz
PRJEB5224	SAMEA2338769	Stool sample from spanish	O2.UC38-1	ERR414671	SINGLE	716862	57030685	58634035	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414671/ERR414671.fastq.gz
PRJEB5224	SAMEA2338770	Stool sample from spanish	O2.UC40-1	ERR414672	SINGLE	678013	55395754	56942063	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414672/ERR414672.fastq.gz
PRJEB5224	SAMEA2338772	Stool sample from spanish	O2.UC41-1	ERR414673	SINGLE	754160	59367648	61081385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414673/ERR414673.fastq.gz
PRJEB5224	SAMEA2338771	Stool sample from spanish	O2.UC4-1	ERR414674	SINGLE	556849	41636435	42884624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414674/ERR414674.fastq.gz
PRJEB5224	SAMEA2338773	Stool sample from spanish	O2.UC43-1	ERR414675	SINGLE	721113	60094032	61788023	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414675/ERR414675.fastq.gz
PRJEB5224	SAMEA2338774	Stool sample from spanish	O2.UC44-1	ERR414676	SINGLE	889254	71349459	73415440	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414676/ERR414676.fastq.gz
PRJEB5224	SAMEA2338775	Stool sample from spanish	O2.UC46-1	ERR414677	SINGLE	873417	71304769	73353810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414677/ERR414677.fastq.gz
PRJEB5224	SAMEA2338776	Stool sample from spanish	O2.UC47-1	ERR414678	SINGLE	951117	75643359	77838774	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414678/ERR414678.fastq.gz
PRJEB5224	SAMEA2338777	Stool sample from spanish	O2.UC48-1	ERR414679	SINGLE	953187	74964420	77068047	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414679/ERR414679.fastq.gz
PRJEB5224	SAMEA2338778	Stool sample from spanish	O2.UC5-1	ERR414680	SINGLE	693567	53396295	54972745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414680/ERR414680.fastq.gz
PRJEB5224	SAMEA2338779	Stool sample from spanish	O2.UC6-0	ERR414681	SINGLE	864132	64420528	66163590	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414681/ERR414681.fastq.gz
PRJEB5224	SAMEA2338780	Stool sample from spanish	O2.UC6-1	ERR414682	SINGLE	703438	52368531	53990887	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414682/ERR414682.fastq.gz
PRJEB5224	SAMEA2338781	Stool sample from spanish	O2.UC6-2	ERR414683	SINGLE	840568	62409947	64095498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414683/ERR414683.fastq.gz
PRJEB5224	SAMEA2338782	Stool sample from spanish	O2.UC7-0	ERR414684	SINGLE	538686	40661188	41874975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414684/ERR414684.fastq.gz
PRJEB5224	SAMEA2338783	Stool sample from spanish	O2.UC7-1	ERR414685	SINGLE	558443	41219787	42485443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414685/ERR414685.fastq.gz
PRJEB5224	SAMEA2338784	Stool sample from spanish	O2.UC8-0	ERR414686	SINGLE	790873	58101371	59759951	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414686/ERR414686.fastq.gz
PRJEB5224	SAMEA2338785	Stool sample from spanish	O2.UC8-1	ERR414687	SINGLE	523079	38153236	39343257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414687/ERR414687.fastq.gz
PRJEB5224	SAMEA2338786	Stool sample from spanish	O2.UC8-2	ERR414688	SINGLE	754499	55407082	56977669	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414688/ERR414688.fastq.gz
PRJEB5224	SAMEA2338787	Stool sample from spanish	O2.UC9-1	ERR414689	SINGLE	672185	50809430	52370908	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414689/ERR414689.fastq.gz
PRJEB5224	SAMEA2338788	Stool sample from spanish	V1.CD1-0-PN	ERR414690	SINGLE	1430423	106387768	109673184	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414690/ERR414690.fastq.gz
PRJEB5224	SAMEA2338789	Stool sample from spanish	V1.CD1-0-PT	ERR414691	SINGLE	1200047	95179300	97940039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414691/ERR414691.fastq.gz
PRJEB5224	SAMEA2338790	Stool sample from spanish	V1.CD12-3	ERR414692	SINGLE	588837	42793586	44115273	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414692/ERR414692.fastq.gz
PRJEB5224	SAMEA2338790	Stool sample from spanish	V1.CD12-3	ERR414693	SINGLE	533912	41016819	42095956	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414693/ERR414693.fastq.gz
PRJEB5224	SAMEA2338791	Stool sample from spanish	V1.CD1-3-PN	ERR414694	SINGLE	1433340	106352184	109654935	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414694/ERR414694.fastq.gz
PRJEB5224	SAMEA2338792	Stool sample from spanish	V1.CD20-0	ERR414695	SINGLE	801931	56704870	58587736	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414695/ERR414695.fastq.gz
PRJEB5224	SAMEA2338792	Stool sample from spanish	V1.CD20-0	ERR414696	SINGLE	673920	52127568	53580474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414696/ERR414696.fastq.gz
PRJEB5224	SAMEA2338793	Stool sample from spanish	V1.CD2-0-PN	ERR414697	SINGLE	979197	73083050	75240591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414697/ERR414697.fastq.gz
PRJEB5224	SAMEA2338794	Stool sample from spanish	V1.CD2-0-PT	ERR414698	SINGLE	1875143	147133650	151488672	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414698/ERR414698.fastq.gz
PRJEB5224	SAMEA2338795	Stool sample from spanish	V1.CD3-0-PN	ERR414699	SINGLE	1487589	109045072	112498432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414699/ERR414699.fastq.gz
PRJEB5224	SAMEA2338796	Stool sample from spanish	V1.CD3-0-PT	ERR414700	SINGLE	1614918	128081516	131802126	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414700/ERR414700.fastq.gz
PRJEB5224	SAMEA2338797	Stool sample from spanish	V1.CD32-0	ERR414701	SINGLE	448425	34623565	35506373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414701/ERR414701.fastq.gz
PRJEB5224	SAMEA2338797	Stool sample from spanish	V1.CD32-0	ERR414702	SINGLE	762417	52948201	54701477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414702/ERR414702.fastq.gz
PRJEB5224	SAMEA2338798	Stool sample from spanish	V1.CD32-4	ERR414703	SINGLE	499140	38729956	39739627	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414703/ERR414703.fastq.gz
PRJEB5224	SAMEA2338798	Stool sample from spanish	V1.CD32-4	ERR414704	SINGLE	840950	57271299	59222367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414704/ERR414704.fastq.gz
PRJEB5224	SAMEA2338799	Stool sample from spanish	V1.CD3-3-PN	ERR414705	SINGLE	1330174	99424009	102448975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414705/ERR414705.fastq.gz
PRJEB5224	SAMEA2338800	Stool sample from spanish	V1.CD37-4	ERR414706	SINGLE	586023	46399611	47658535	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414706/ERR414706.fastq.gz
PRJEB5224	SAMEA2338801	Stool sample from spanish	V1.CD40-0	ERR414707	SINGLE	653249	49746348	51100754	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414707/ERR414707.fastq.gz
PRJEB5224	SAMEA2338801	Stool sample from spanish	V1.CD40-0	ERR414708	SINGLE	1032722	69652262	72077014	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414708/ERR414708.fastq.gz
PRJEB5224	SAMEA2338802	Stool sample from spanish	V1.CD4-0-PN	ERR414709	SINGLE	1287614	94844175	97822280	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414709/ERR414709.fastq.gz
PRJEB5224	SAMEA2338803	Stool sample from spanish	V1.CD4-0-PT	ERR414710	SINGLE	1380080	109788835	112998354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414710/ERR414710.fastq.gz
PRJEB5224	SAMEA2338804	Stool sample from spanish	V1.CD43-0	ERR414711	SINGLE	864927	66989392	68975952	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414711/ERR414711.fastq.gz
